path,label,class_id
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_100__n000879__0089_01.png,1,n000879
./detector_dataset\genuine\orig__n006460__0168_01.jpg,0,n006460
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n005482__0115_01.png,1,n005482
./detector_dataset\genuine\orig__n004055__0032_01.jpg,0,n004055
./detector_dataset\genuine\extra__n006971__0018_04.jpg,0,n006971
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n003666__0102_01.png,1,n003666
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_010__n003376__0303_03.png,1,n003376
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n001512__0115_01.png,1,n001512
./detector_dataset\adversarial\FGSM__eps_0_005__n005608__0102_01.png,1,n005608
./detector_dataset\genuine\extra__n007881__0026_01.jpg,0,n007881
./detector_dataset\genuine\extra__n003666__0014_02.jpg,0,n003666
./detector_dataset\genuine\extra__n005884__0270_01.jpg,0,n005884
./detector_dataset\genuine\extra__n000973__0201_01.jpg,0,n000973
./detector_dataset\adversarial\DeepFool__1000_iter_5_eps_1e-06__n003064__0251_01.jpg,1,n003064
./detector_dataset\genuine\extra__n007224__0220_01.jpg,0,n007224
./detector_dataset\genuine\extra__n001149__0127_02.jpg,0,n001149
./detector_dataset\genuine\extra__n001664__0252_03.jpg,0,n001664
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n003500__0184_01.png,1,n003500
./detector_dataset\genuine\extra__n003806__0251_01.jpg,0,n003806
./detector_dataset\genuine\extra__n005608__0097_01.jpg,0,n005608
./detector_dataset\genuine\extra__n003376__0273_01.jpg,0,n003376
./detector_dataset\genuine\extra__n002818__0651_06.jpg,0,n002818
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_05_c_0_0__n000879.jpg,1,n000879
./detector_dataset\genuine\orig__n005438__0113_01.jpg,0,n005438
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n003045__0213_01.png,1,n003045
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n001664__0294_01.png,1,n001664
./detector_dataset\genuine\orig__n003376__0165_02.jpg,0,n003376
./detector_dataset\adversarial\DeepFool__iter_200_eps_1e-06__n005010.jpg,1,n005010
./detector_dataset\adversarial\FGSM__eps_0_100__n001432__0069_01.png,1,n001432
./detector_dataset\genuine\extra__n001266__0066_01.jpg,0,n001266
./detector_dataset\adversarial\DeepFool__1000_iter_1_eps_1e-06__n001693__0010_01.jpg,1,n001693
./detector_dataset\adversarial\DeepFool__1000_iter_1_eps_1e-06__n000879__0213_01.jpg,1,n000879
./detector_dataset\adversarial\FGSM__eps_0_005__n009216__0198_02.png,1,n009216
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n002655__0069_01.png,1,n002655
./detector_dataset\adversarial\CW_Untargeted__iter_1_lr_0_01_c_0_0__n003045.jpg,1,n003045
./detector_dataset\genuine\orig__n001112__0165_02.jpg,0,n001112
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n002655__0257_01.png,1,n002655
./detector_dataset\genuine\extra__n001706__0156_01.jpg,0,n001706
./detector_dataset\genuine\extra__n003729__0114_01.jpg,0,n003729
./detector_dataset\adversarial\BIM_iter20__eps_0_005__n004275__0394_01.png,1,n004275
./detector_dataset\genuine\extra__n002694__0149_01.jpg,0,n002694
./detector_dataset\genuine\extra__n005482__0024_01.jpg,0,n005482
./detector_dataset\genuine\extra__n003878__0226_01.jpg,0,n003878
./detector_dataset\genuine\extra__n001149__0024_01.jpg,0,n001149
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n005067__0065_02.png,1,n005067
./detector_dataset\genuine\extra__n005106__0102_04.jpg,0,n005106
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n004722__0184_01.png,1,n004722
./detector_dataset\genuine\extra__n006460__0066_01.jpg,0,n006460
./detector_dataset\adversarial\PGD_nri3_iter5__eps_0_100__n000973__0069_01.png,1,n000973
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n005106__0213_01.png,1,n005106
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter5__eps_0_030__n008245__0089_01.png,1,n008245
./detector_dataset\genuine\extra__n006971__0365_01.jpg,0,n006971
./detector_dataset\genuine\orig__n005591__0069_01.jpg,0,n005591
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_01_c_0_0__n003727.jpg,1,n003727
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n008571__0113_01.png,1,n008571
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n007034__0213_01.png,1,n007034
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_100__n003376__0251_01.png,1,n003376
./detector_dataset\genuine\orig__n007224__0174_03.jpg,0,n007224
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n002655__0010_01.png,1,n002655
./detector_dataset\genuine\extra__n001706__0089_01.jpg,0,n001706
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n005010__0257_01.png,1,n005010
./detector_dataset\genuine\orig__n000100__0010_01.jpg,0,n000100
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_05_c_0_0__n003376.jpg,1,n003376
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri3_iter5__eps_0_030__n004722__0451_01.png,1,n004722
./detector_dataset\adversarial\FGSM__eps_0_100__n004168__0065_02.png,1,n004168
./detector_dataset\genuine\extra__n009216__0327_01.jpg,0,n009216
./detector_dataset\genuine\extra__n001112__0190_01.jpg,0,n001112
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_100__n008360__0010_01.png,1,n008360
./detector_dataset\genuine\extra__n000100__0102_01.jpg,0,n000100
./detector_dataset\genuine\orig__n007120__0102_01.jpg,0,n007120
./detector_dataset\adversarial\BIM_iter5__eps_0_010__n003181__0203_02.png,1,n003181
./detector_dataset\adversarial\DeepFool__iter_100_eps_1e-06__n003806.jpg,1,n003806
./detector_dataset\genuine\orig__n001638__0069_01.jpg,0,n001638
./detector_dataset\genuine\orig__n008462__0273_01.jpg,0,n008462
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter5__eps_0_030__n001774__0102_01.png,1,n001774
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n002694__0168_01.png,1,n002694
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n005591__0496_01.png,1,n005591
./detector_dataset\genuine\extra__n009216__0451_01.jpg,0,n009216
./detector_dataset\genuine\extra__n004491__0116_03.jpg,0,n004491
./detector_dataset\genuine\extra__n001266__0428_01.jpg,0,n001266
./detector_dataset\adversarial\DeepFool__iter_100_eps_1e-06__n008360.jpg,1,n008360
./detector_dataset\adversarial\FGSM__eps_0_010__n004934__0113_01.png,1,n004934
./detector_dataset\genuine\orig__n007120__0089_01.jpg,0,n007120
./detector_dataset\genuine\extra__n002918__0083_01.jpg,0,n002918
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri5_iter5__eps_0_010__n007995__0251_01.png,1,n007995
./detector_dataset\genuine\extra__n003181__0201_01.jpg,0,n003181
./detector_dataset\genuine\extra__n000100__0302_01.jpg,0,n000100
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter5__eps_0_030__n001517__0213_01.png,1,n001517
./detector_dataset\genuine\extra__n003500__0114_01.jpg,0,n003500
./detector_dataset\adversarial\BIM_iter20__eps_0_005__n005482__0203_02.png,1,n005482
./detector_dataset\genuine\extra__n007120__0400_01.jpg,0,n007120
./detector_dataset\genuine\extra__n004530__0032_01.jpg,0,n004530
./detector_dataset\genuine\extra__n001149__0101_01.jpg,0,n001149
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n006614__0089_01.png,1,n006614
./detector_dataset\genuine\extra__n008571__0213_01.jpg,0,n008571
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n004722__0102_01.png,1,n004722
./detector_dataset\adversarial\FGSM__eps_0_100__n001693__0168_01.png,1,n001693
./detector_dataset\genuine\extra__n003729__0184_01.jpg,0,n003729
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n003500__0213_01.png,1,n003500
./detector_dataset\genuine\extra__n004988__0302_01.jpg,0,n004988
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_1_c_0_0__n003444.jpg,1,n003444
./detector_dataset\genuine\extra__n008245__0028_01.jpg,0,n008245
./detector_dataset\adversarial\FGSM__eps_0_010__n004491__0115_01.png,1,n004491
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri1_iter40__eps_0_100__n000915__0168_01.png,1,n000915
./detector_dataset\genuine\extra__n008462__0168_01.jpg,0,n008462
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_010__n003729__0184_01.png,1,n003729
./detector_dataset\adversarial\DeepFool__1000_iter_1_eps_1e-06__n002972__0010_01.jpg,1,n002972
./detector_dataset\genuine\extra__n003064__0028_01.jpg,0,n003064
./detector_dataset\genuine\extra__n003727__0451_01.jpg,0,n003727
./detector_dataset\genuine\extra__n002694__0010_01.jpg,0,n002694
./detector_dataset\genuine\extra__n002978__0036_01.jpg,0,n002978
./detector_dataset\adversarial\CW_Untargeted__iter_10_lr_0_1_c_0_0__n002694.jpg,1,n002694
./detector_dataset\adversarial\DeepFool__iter_3_eps_1e-06__n001112.jpg,1,n001112
./detector_dataset\genuine\extra__n001512__0617_03.jpg,0,n001512
./detector_dataset\adversarial\FGSM__eps_0_005__n004722__0113_01.png,1,n004722
./detector_dataset\adversarial\BIM_iter10__eps_0_100__n003666__0434_02.png,1,n003666
./detector_dataset\genuine\extra__n001638__0134_01.jpg,0,n001638
./detector_dataset\adversarial\DeepFool__1000_iter_5_eps_1e-06__n006460__0168_01.jpg,1,n006460
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n005884__0115_01.png,1,n005884
./detector_dataset\adversarial\BIM_iter5__eps_0_010__n003376__0010_01.png,1,n003376
./detector_dataset\adversarial\DeepFool__1000_iter_10_eps_1e-06__n005438__0293_01.jpg,1,n005438
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_1_c_0_0__n008571.jpg,1,n008571
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n001512__0257_01.png,1,n001512
./detector_dataset\genuine\extra__n001112__0172_01.jpg,0,n001112
./detector_dataset\genuine\extra__n005010__0195_01.jpg,0,n005010
./detector_dataset\genuine\extra__n001116__0283_02.jpg,0,n001116
./detector_dataset\adversarial\BIM_iter10__eps_0_100__n001664__0010_01.png,1,n001664
./detector_dataset\adversarial\DeepFool__1000_iter_5_eps_1e-06__n002710__0301_03.jpg,1,n002710
./detector_dataset\genuine\extra__n008245__0338_01.jpg,0,n008245
./detector_dataset\adversarial\DeepFool__iter_1_eps_1e-06__n009271.jpg,1,n009271
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_01_c_0_0__n006460.jpg,1,n006460
./detector_dataset\genuine\extra__n008571__0133_02.jpg,0,n008571
./detector_dataset\genuine\extra__n004168__0183_03.jpg,0,n004168
./detector_dataset\genuine\extra__n006618__0302_01.jpg,0,n006618
./detector_dataset\adversarial\DeepFool__iter_100_eps_1e-06__n000973.jpg,1,n000973
./detector_dataset\genuine\extra__n004055__0089_01.jpg,0,n004055
./detector_dataset\adversarial\CW_Untargeted__iter_10_lr_0_1_c_0_0__n003045.jpg,1,n003045
./detector_dataset\genuine\extra__n004168__0130_03.jpg,0,n004168
./detector_dataset\genuine\extra__n004934__0036_01.jpg,0,n004934
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_100__n006614__0168_01.png,1,n006614
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_05_c_0_0__n001638.jpg,1,n001638
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_01_c_0_0__n004530.jpg,1,n004530
./detector_dataset\genuine\extra__n006460__0074_01.jpg,0,n006460
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_1_c_0_0__n007034.jpg,1,n007034
./detector_dataset\genuine\extra__n005591__0239_04.jpg,0,n005591
./detector_dataset\genuine\extra__n005591__0190_01.jpg,0,n005591
./detector_dataset\genuine\extra__n004934__0236_01.jpg,0,n004934
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n005482__0010_01.png,1,n005482
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n002818__0010_01.png,1,n002818
./detector_dataset\genuine\extra__n004275__0496_01.jpg,0,n004275
./detector_dataset\genuine\orig__n007995__0213_01.jpg,0,n007995
./detector_dataset\genuine\orig__n006460__0294_01.jpg,0,n006460
./detector_dataset\adversarial\DeepFool__iter_100_eps_1e-06__n003878.jpg,1,n003878
./detector_dataset\genuine\extra__n003727__0291_01.jpg,0,n003727
./detector_dataset\adversarial\CW_Untargeted__iter_1_lr_0_1_c_0_0__n004530.jpg,1,n004530
./detector_dataset\genuine\extra__n006971__0923_02.jpg,0,n006971
./detector_dataset\genuine\extra__n003806__0113_01.jpg,0,n003806
./detector_dataset\genuine\extra__n002978__0720_01.jpg,0,n002978
./detector_dataset\genuine\extra__n003376__0195_01.jpg,0,n003376
./detector_dataset\genuine\extra__n002918__0069_01.jpg,0,n002918
./detector_dataset\genuine\extra__n009093__0057_01.jpg,0,n009093
./detector_dataset\genuine\extra__n000973__0427_01.jpg,0,n000973
./detector_dataset\genuine\extra__n004722__0109_01.jpg,0,n004722
./detector_dataset\genuine\orig__n001116__0089_01.jpg,0,n001116
./detector_dataset\adversarial\BIM_iter5__eps_0_010__n008571__0032_01.png,1,n008571
./detector_dataset\genuine\extra__n002972__0050_01.jpg,0,n002972
./detector_dataset\genuine\extra__n002818__0037_01.jpg,0,n002818
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_1_c_0_0__n002972.jpg,1,n002972
./detector_dataset\genuine\extra__n004491__0184_03.jpg,0,n004491
./detector_dataset\adversarial\FGSM__eps_0_100__n001638__0115_01.png,1,n001638
./detector_dataset\adversarial\CW_Untargeted__iter_1_lr_0_1_c_0_0__n003444.jpg,1,n003444
./detector_dataset\genuine\extra__n004491__0111_04.jpg,0,n004491
./detector_dataset\genuine\extra__n007881__0113_03.jpg,0,n007881
./detector_dataset\adversarial\DeepFool__1000_iter_5_eps_1e-06__n003729__0051_02.jpg,1,n003729
./detector_dataset\genuine\orig__n000227__0168_01.jpg,0,n000227
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter10__eps_0_100__n008462__0251_01.png,1,n008462
./detector_dataset\adversarial\DeepFool__iter_1_eps_1e-06__n007034.jpg,1,n007034
./detector_dataset\genuine\extra__n005438__0087_02.jpg,0,n005438
./detector_dataset\adversarial\FGSM__eps_0_010__n003181__0213_01.png,1,n003181
./detector_dataset\adversarial\BIM_iter20__eps_0_005__n005010__0069_01.png,1,n005010
./detector_dataset\adversarial\DeepFool__1000_iter_1_eps_1e-06__n000100__0219_05.jpg,1,n000100
./detector_dataset\genuine\extra__n004275__0156_01.jpg,0,n004275
./detector_dataset\genuine\orig__n000915__0168_01.jpg,0,n000915
./detector_dataset\adversarial\BIM_iter10__eps_0_100__n000100__0162_02.png,1,n000100
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n007034__0089_01.png,1,n007034
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri5_iter5__eps_0_010__n009216__0394_01.png,1,n009216
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_05_c_0_0__n005608.jpg,1,n005608
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n002655__0113_01.png,1,n002655
./detector_dataset\adversarial\BIM_iter20__eps_0_005__n002818__0115_01.png,1,n002818
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n005106__0089_01.png,1,n005106
./detector_dataset\genuine\extra__n005106__0195_01.jpg,0,n005106
./detector_dataset\adversarial\DeepFool__iter_5_eps_1e-06__n007224.jpg,1,n007224
./detector_dataset\genuine\extra__n003878__0198_02.jpg,0,n003878
./detector_dataset\genuine\extra__n005106__0212_03.jpg,0,n005106
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_05_c_0_0__n006460.jpg,1,n006460
./detector_dataset\adversarial\CW_Untargeted__iter_5_lr_0_001_c_0_0__n004275.jpg,1,n004275
./detector_dataset\adversarial\PGD_nri1_iter5__eps_0_005__n008571__0113_01.png,1,n008571
./detector_dataset\genuine\extra__n001432__0246_01.jpg,0,n001432
./detector_dataset\genuine\extra__n003181__0310_05.jpg,0,n003181
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri5_iter5__eps_0_010__n007469__0333_02.png,1,n007469
./detector_dataset\genuine\extra__n001104__0037_01.jpg,0,n001104
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri1_iter40__eps_0_100__n000915__0251_01.png,1,n000915
./detector_dataset\adversarial\CW_Untargeted__iter_10_lr_0_01_c_0_0__n003500.jpg,1,n003500
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_01_c_0_0__n005010.jpg,1,n005010
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n000973__0257_01.png,1,n000973
./detector_dataset\adversarial\PGD_nri5_iter5__eps_0_010__n004491__0133_03.png,1,n004491
./detector_dataset\genuine\extra__n003727__0303_03.jpg,0,n003727
./detector_dataset\genuine\extra__n001112__0167_01.jpg,0,n001112
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter5__eps_0_030__n002710__0251_01.png,1,n002710
./detector_dataset\adversarial\DeepFool__1000_iter_10_eps_1e-06__n009271__0168_01.jpg,1,n009271
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_030__n000973__0394_01.png,1,n000973
./detector_dataset\genuine\extra__n008462__0257_01.jpg,0,n008462
./detector_dataset\genuine\extra__n009093__0096_01.jpg,0,n009093
./detector_dataset\genuine\orig__n002978__0257_01.jpg,0,n002978
./detector_dataset\adversarial\BIM_Targeted_Fixed_iter5__eps_0_030__n001774__0010_01.png,1,n001774
./detector_dataset\adversarial\DeepFool__1000_iter_1_eps_1e-06__n003181__0069_01.jpg,1,n003181
./detector_dataset\genuine\extra__n004722__0186_01.jpg,0,n004722
./detector_dataset\genuine\extra__n004934__0097_01.jpg,0,n004934
./detector_dataset\genuine\extra__n008360__0106_02.jpg,0,n008360
./detector_dataset\genuine\extra__n001511__0246_01.jpg,0,n001511
./detector_dataset\genuine\extra__n002694__0168_01.jpg,0,n002694
./detector_dataset\genuine\extra__n001512__0044_01.jpg,0,n001512
./detector_dataset\genuine\extra__n006971__0685_01.jpg,0,n006971
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n005106__0251_01.png,1,n005106
./detector_dataset\genuine\extra__n002710__0248_01.jpg,0,n002710
./detector_dataset\adversarial\PGD_nri3_iter5__eps_0_100__n000973__0168_01.png,1,n000973
./detector_dataset\adversarial\FGSM__eps_0_010__n003806__0294_01.png,1,n003806
./detector_dataset\genuine\orig__n007120__0184_01.jpg,0,n007120
./detector_dataset\adversarial\CW_Untargeted__iter_10_lr_0_001_c_0_0__n009216.jpg,1,n009216
./detector_dataset\adversarial\FGSM__eps_0_010__n003878__0102_01.png,1,n003878
./detector_dataset\genuine\extra__n001149__0050_01.jpg,0,n001149
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri1_iter40__eps_0_100__n003878__0010_01.png,1,n003878
./detector_dataset\genuine\extra__n009271__0113_01.jpg,0,n009271
./detector_dataset\adversarial\PGD_Targeted_Fixed_nri1_iter40__eps_0_100__n001112__0251_01.png,1,n001112
./detector_dataset\adversarial\DeepFool__iter_5_eps_1e-06__n003045.jpg,1,n003045
./detector_dataset\genuine\extra__n000879__0113_01.jpg,0,n000879
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n008360__0089_01.png,1,n008360
./detector_dataset\adversarial\CW_Untargeted__iter_20_lr_0_1_c_0_0__n007034.jpg,1,n007034
./detector_dataset\genuine\orig__n008462__0345_05.jpg,0,n008462
./detector_dataset\genuine\extra__n000915__0302_01.jpg,0,n000915
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_010__n000100__0113_01.png,1,n000100
./detector_dataset\adversarial\FGSM__eps_0_100__n005608__0184_01.png,1,n005608
./detector_dataset\adversarial\CW_Untargeted__iter_10_lr_0_001_c_0_0__n001517.jpg,1,n001517
./detector_dataset\genuine\extra__n007469__0149_01.jpg,0,n007469
./detector_dataset\genuine\extra__n002710__0293_01.jpg,0,n002710
./detector_dataset\genuine\extra__n002818__0024_02.jpg,0,n002818
./detector_dataset\genuine\extra__n003666__0178_01.jpg,0,n003666
./detector_dataset\adversarial\FGSM_Targeted_Fixed__eps_0_100__n003729__0089_01.png,1,n003729
./detector_dataset\genuine\extra__n005608__0195_01.jpg,0,n005608
./detector_dataset\genuine\extra__n001693__0615_01.jpg,0,n001693
./detector_dataset\genuine\extra__n003806__0292_02.jpg,0,n003806
./detector_dataset\genuine\extra__n005067__0028_01.jpg,0,n005067
